userId,movieId,rating,timestamp,title,age,gender,occupation,zip
494,69,3,2024-08-09 00:39:02,Movie 69,58,F,Other,75796
701,62,4,2024-05-16 07:24:02,Movie 62,40,F,Engineer,96501
287,4,4,2024-07-15 02:30:48,Movie 4,50,M,Teacher,46499
720,86,4,2024-09-25 16:53:26,Movie 86,46,M,Other,12859
114,18,3,2024-02-10 15:50:54,Movie 18,49,F,Doctor,90383
480,99,5,2024-04-03 20:23:20,Movie 99,35,M,Student,91254
22,81,1,2024-01-06 17:04:01,Movie 81,46,M,Engineer,94149
349,56,4,2024-03-21 12:41:40,Movie 56,47,M,Teacher,69459
726,24,2,2024-04-04 00:37:33,Movie 24,53,F,Other,89341
683,66,1,2024-05-13 13:12:49,Movie 66,66,M,Engineer,59390
835,13,2,2024-04-23 05:31:15,Movie 13,49,M,Teacher,64688
566,62,1,2024-01-04 21:59:31,Movie 62,22,M,Doctor,41530
906,54,1,2024-09-09 04:30:15,Movie 54,52,F,Other,72348
810,15,2,2024-10-05 22:51:34,Movie 15,54,F,Doctor,13193
320,69,2,2024-08-04 10:10:04,Movie 69,67,M,Doctor,52779
126,3,1,2024-07-24 05:20:56,Movie 3,21,M,Teacher,16898
277,37,4,2024-02-18 11:00:48,Movie 37,38,M,Student,19782
976,37,2,2024-11-11 04:41:55,Movie 37,42,F,Artist,16369
204,3,3,2024-09-15 05:52:04,Movie 3,29,F,Teacher,28968
194,63,3,2024-05-08 18:08:23,Movie 63,43,F,Doctor,74082
681,35,1,2024-03-17 03:20:02,Movie 35,50,M,Other,18669
664,52,5,2024-09-20 19:31:41,Movie 52,29,F,Student,34415
547,87,1,2024-08-09 05:14:03,Movie 87,55,F,Engineer,21690
696,28,1,2024-12-12 13:03:48,Movie 28,33,F,Artist,36407
286,94,4,2024-04-14 11:38:26,Movie 94,30,F,Engineer,13907
57,18,4,2024-08-27 13:13:16,Movie 18,50,M,Engineer,15800
734,36,5,2024-04-24 00:23:34,Movie 36,28,M,Student,30029
303,33,5,2024-03-07 01:11:05,Movie 33,25,M,Engineer,38575
163,64,5,2024-05-17 08:13:22,Movie 64,34,F,Artist,53851
19,26,5,2024-05-28 01:14:30,Movie 26,29,F,Doctor,67115
370,48,5,2024-09-11 22:57:33,Movie 48,50,M,Engineer,36152
264,40,1,2024-12-17 17:40:49,Movie 40,39,F,Doctor,72230
794,17,1,2024-02-25 04:15:34,Movie 17,57,M,Other,34985
113,40,3,2024-03-04 07:24:56,Movie 40,24,M,Other,99642
488,7,3,2024-08-12 14:38:51,Movie 7,29,F,Student,80044
327,57,2,2024-11-08 17:18:03,Movie 57,27,M,Engineer,86456
542,8,1,2024-05-25 21:44:21,Movie 8,56,M,Artist,77414
647,56,5,2024-11-23 13:46:04,Movie 56,38,M,Doctor,57769
579,31,2,2024-05-27 03:12:09,Movie 31,25,F,Engineer,42977
65,59,4,2024-10-21 20:59:06,Movie 59,56,M,Student,66784
292,58,1,2024-10-16 04:17:22,Movie 58,45,M,Engineer,54666
25,12,3,2024-02-15 09:25:32,Movie 12,36,F,Other,36125
549,48,1,2024-12-26 19:46:49,Movie 48,58,M,Teacher,13314
1,31,1,2024-05-28 00:24:04,Movie 31,50,M,Doctor,70851
911,83,1,2024-11-25 06:33:32,Movie 83,53,M,Artist,53252
549,63,1,2024-11-18 17:29:03,Movie 63,58,M,Teacher,13314
141,74,4,2024-10-02 21:42:38,Movie 74,40,M,Other,23268
744,39,3,2024-08-14 00:21:40,Movie 39,38,F,Artist,17303
648,76,1,2024-10-05 16:49:06,Movie 76,23,F,Doctor,18532
901,20,4,2024-05-26 15:36:39,Movie 20,23,M,Doctor,31532
188,48,2,2024-04-02 12:10:45,Movie 48,28,F,Artist,77775
128,71,1,2024-08-31 10:58:36,Movie 71,43,M,Teacher,54945
201,54,4,2024-07-19 01:33:06,Movie 54,42,M,Teacher,52345
127,78,5,2024-10-18 15:30:24,Movie 78,64,M,Doctor,93508
257,75,2,2024-04-13 01:23:21,Movie 75,56,F,Doctor,62934
676,71,3,2024-12-09 00:10:08,Movie 71,45,F,Student,66574
547,29,1,2024-07-17 18:18:52,Movie 29,55,F,Engineer,21690
194,74,1,2024-10-14 18:43:38,Movie 74,43,F,Doctor,74082
703,93,4,2024-04-18 13:40:57,Movie 93,28,F,Student,91852
104,73,3,2024-01-23 22:19:55,Movie 73,26,F,Doctor,47985
535,100,5,2024-02-02 11:17:21,Movie 100,69,M,Other,88674
265,48,2,2024-08-26 16:50:17,Movie 48,21,M,Doctor,21551
802,74,3,2024-01-31 18:45:40,Movie 74,22,F,Teacher,99698
942,83,1,2024-01-15 16:19:34,Movie 83,32,F,Engineer,16078
974,56,4,2024-11-04 04:57:36,Movie 56,60,M,Student,49563
384,95,5,2024-01-27 20:24:00,Movie 95,41,M,Artist,20354
260,17,4,2024-10-11 23:08:47,Movie 17,29,F,Teacher,18467
414,9,2,2024-12-12 06:22:43,Movie 9,33,F,Teacher,31123
991,97,3,2024-02-22 10:19:40,Movie 97,27,F,Engineer,93899
358,34,4,2024-02-09 04:31:21,Movie 34,66,M,Other,84658
75,45,4,2024-04-11 01:19:10,Movie 45,56,M,Doctor,88288
355,88,1,2024-05-14 04:29:09,Movie 88,29,F,Artist,83927
584,9,4,2024-08-09 04:06:48,Movie 9,28,F,Doctor,10177
771,7,5,2024-03-18 15:16:16,Movie 7,41,F,Other,96258
910,16,3,2024-04-01 10:29:40,Movie 16,57,M,Engineer,71295
188,19,2,2024-10-17 11:22:16,Movie 19,28,F,Artist,77775
973,6,4,2024-06-24 06:45:43,Movie 6,66,M,Engineer,16826
685,11,5,2024-03-06 03:43:34,Movie 11,61,M,Other,89792
992,76,2,2024-02-24 08:53:35,Movie 76,34,F,Doctor,93996
290,61,5,2024-03-20 01:04:31,Movie 61,41,M,Engineer,18273
45,42,4,2024-06-21 12:43:59,Movie 42,56,M,Student,32386
573,13,4,2024-05-19 12:15:08,Movie 13,35,M,Other,87568
83,12,3,2024-01-23 06:33:13,Movie 12,42,F,Doctor,15378
123,85,1,2024-08-17 02:29:51,Movie 85,48,F,Engineer,30693
358,74,5,2024-09-08 17:34:41,Movie 74,66,M,Other,84658
528,20,1,2024-10-24 03:27:36,Movie 20,22,M,Artist,79309
66,50,1,2024-09-28 08:23:07,Movie 50,21,M,Other,97175
936,36,2,2024-10-26 00:08:28,Movie 36,47,M,Student,32707
657,92,2,2024-09-21 01:42:23,Movie 92,39,F,Other,47403
375,88,5,2024-03-04 12:39:51,Movie 88,56,M,Other,30840
162,69,1,2024-07-08 03:44:12,Movie 69,45,F,Other,86851
746,37,3,2024-11-30 19:11:06,Movie 37,20,M,Artist,22177
380,12,1,2024-10-12 21:40:30,Movie 12,44,M,Other,39795
656,99,2,2024-11-19 16:25:45,Movie 99,47,F,Teacher,15450
358,40,1,2024-06-29 00:00:41,Movie 40,66,M,Other,84658
188,54,4,2024-06-17 18:15:04,Movie 54,28,F,Artist,77775
322,2,4,2024-04-22 04:03:04,Movie 2,69,M,Engineer,94458
450,50,3,2024-08-15 13:39:04,Movie 50,58,M,Artist,37364
474,41,5,2024-11-22 00:36:18,Movie 41,48,F,Teacher,68447
13,45,1,2024-02-23 12:40:22,Movie 45,56,F,Other,81190
184,9,4,2024-08-13 23:34:39,Movie 9,65,M,Student,91808
111,62,5,2024-07-11 01:47:23,Movie 62,68,M,Other,93277
927,86,4,2024-01-03 15:54:56,Movie 86,28,F,Student,86719
508,47,5,2024-08-29 19:56:08,Movie 47,20,M,Teacher,45931
290,5,5,2024-03-30 08:28:13,Movie 5,41,M,Engineer,18273
295,76,4,2024-03-19 03:20:14,Movie 76,46,F,Teacher,85553
451,1,2,2024-05-17 21:58:16,Movie 1,18,M,Student,48403
904,44,5,2024-04-03 10:20:18,Movie 44,37,M,Student,61084
215,22,1,2024-07-02 20:59:16,Movie 22,49,M,Student,36025
974,38,4,2024-08-27 00:22:19,Movie 38,60,M,Student,49563
632,19,2,2024-02-18 01:24:28,Movie 19,44,F,Student,46444
894,80,4,2024-06-21 16:55:51,Movie 80,21,F,Artist,62958
567,31,3,2024-08-18 14:18:01,Movie 31,60,M,Engineer,58364
27,67,1,2024-03-21 04:59:37,Movie 67,33,M,Doctor,70729
630,87,3,2024-03-26 20:09:44,Movie 87,46,M,Doctor,85125
733,42,5,2024-04-10 12:50:05,Movie 42,54,M,Student,85984
231,82,5,2024-02-06 10:21:48,Movie 82,54,F,Doctor,27795
565,26,3,2024-01-23 01:34:10,Movie 26,46,M,Doctor,20397
807,13,3,2024-10-20 04:10:03,Movie 13,67,M,Other,61489
321,58,5,2024-09-12 21:24:22,Movie 58,24,M,Student,67714
913,18,2,2024-02-14 12:18:52,Movie 18,61,M,Other,31399
233,67,1,2024-12-10 16:31:59,Movie 67,18,M,Student,14167
670,87,4,2024-12-22 23:12:29,Movie 87,59,F,Engineer,44209
437,3,3,2024-08-14 18:06:28,Movie 3,45,M,Artist,94058
781,55,1,2024-10-26 14:32:47,Movie 55,55,M,Engineer,64236
533,89,4,2024-04-10 00:50:43,Movie 89,40,M,Teacher,77593
403,91,4,2024-10-18 18:10:12,Movie 91,45,M,Other,81325
53,58,3,2024-09-04 22:03:08,Movie 58,56,F,Other,36645
787,63,2,2024-04-26 19:29:55,Movie 63,33,F,Engineer,36952
313,91,2,2024-01-10 09:20:50,Movie 91,40,F,Artist,27285
281,52,1,2024-01-17 16:57:58,Movie 52,61,F,Teacher,35644
726,89,1,2024-08-29 10:20:53,Movie 89,53,F,Other,89341
31,24,5,2024-05-25 03:25:23,Movie 24,59,F,Engineer,44728
337,72,2,2024-11-26 14:50:32,Movie 72,25,F,Other,98250
183,9,1,2024-08-11 02:21:20,Movie 9,31,M,Student,31205
23,37,5,2024-07-14 10:25:52,Movie 37,61,F,Student,12917
544,94,4,2024-11-23 00:30:32,Movie 94,27,M,Doctor,38538
446,83,1,2024-10-02 01:58:39,Movie 83,50,F,Other,33709
74,53,5,2024-03-18 06:46:14,Movie 53,30,M,Teacher,15180
10,80,2,2024-05-10 03:05:14,Movie 80,69,F,Student,69949
484,24,4,2024-03-30 08:02:33,Movie 24,69,F,Other,97639
456,21,1,2024-12-27 03:40:20,Movie 21,45,F,Engineer,32727
566,100,2,2024-05-24 21:14:52,Movie 100,22,M,Doctor,41530
564,40,4,2024-03-17 03:01:07,Movie 40,41,F,Teacher,40278
660,62,3,2024-01-07 21:06:39,Movie 62,43,M,Artist,37289
160,70,2,2024-01-07 01:32:11,Movie 70,68,M,Teacher,25232
882,69,3,2024-11-06 11:26:20,Movie 69,27,M,Other,45974
14,14,1,2024-09-07 06:20:08,Movie 14,34,M,Engineer,86705
178,42,5,2024-12-18 20:01:50,Movie 42,65,M,Artist,53145
412,50,1,2024-10-01 18:21:09,Movie 50,32,M,Student,90379
878,61,2,2024-06-12 06:29:46,Movie 61,59,F,Doctor,38670
53,4,3,2024-10-25 09:49:48,Movie 4,56,F,Other,36645
408,72,3,2024-07-14 07:49:17,Movie 72,58,F,Engineer,20264
847,88,4,2024-09-27 17:22:45,Movie 88,51,F,Engineer,89315
22,75,1,2024-12-02 21:24:35,Movie 75,46,M,Engineer,94149
30,17,1,2024-04-16 19:22:20,Movie 17,23,M,Engineer,70715
703,85,2,2024-07-14 14:39:45,Movie 85,28,F,Student,91852
260,57,3,2024-01-11 18:22:15,Movie 57,29,F,Teacher,18467
205,90,2,2024-01-30 20:03:58,Movie 90,65,M,Other,93521
59,48,2,2024-05-21 09:34:38,Movie 48,40,M,Artist,68524
471,44,3,2024-06-19 00:16:07,Movie 44,31,M,Doctor,51397
776,45,2,2024-03-11 20:33:54,Movie 45,24,M,Engineer,96880
466,91,3,2024-10-09 20:06:14,Movie 91,36,M,Teacher,90650
12,80,2,2024-06-19 19:15:25,Movie 80,45,F,Other,13779
631,90,5,2024-08-28 14:09:42,Movie 90,32,M,Doctor,63533
927,33,2,2024-07-10 13:33:01,Movie 33,28,F,Student,86719
974,31,2,2024-05-26 13:55:16,Movie 31,60,M,Student,49563
290,47,5,2024-04-15 09:00:04,Movie 47,41,M,Engineer,18273
850,6,1,2024-05-25 11:52:46,Movie 6,43,F,Engineer,63184
760,72,3,2024-07-08 20:09:27,Movie 72,44,M,Other,45151
354,71,4,2024-12-30 09:12:03,Movie 71,45,M,Student,58003
639,34,5,2024-02-02 18:52:16,Movie 34,65,M,Student,98691
75,53,1,2024-10-11 06:31:44,Movie 53,56,M,Doctor,88288
873,14,2,2024-07-26 15:35:47,Movie 14,34,M,Doctor,42916
716,16,1,2024-11-13 01:18:56,Movie 16,44,M,Other,22876
561,43,5,2024-07-31 01:41:35,Movie 43,67,M,Student,18137
591,73,2,2024-12-07 16:12:28,Movie 73,67,M,Doctor,24082
441,74,1,2024-09-02 03:24:01,Movie 74,62,M,Student,17816
991,81,4,2024-03-13 15:28:09,Movie 81,27,F,Engineer,93899
241,12,3,2024-06-04 11:01:42,Movie 12,29,M,Other,85965
861,70,3,2024-03-17 20:50:25,Movie 70,49,M,Engineer,24444
154,19,5,2024-01-26 23:59:44,Movie 19,63,F,Artist,34771
786,41,2,2024-12-03 22:22:49,Movie 41,37,M,Artist,57350
96,53,2,2024-10-23 08:34:05,Movie 53,56,M,Doctor,28953
726,29,3,2024-07-18 17:07:57,Movie 29,53,F,Other,89341
294,70,1,2024-08-09 21:56:04,Movie 70,58,F,Artist,86904
209,59,2,2024-12-09 08:54:53,Movie 59,51,M,Artist,27191
343,89,4,2024-08-04 15:29:16,Movie 89,62,M,Doctor,89458
88,64,4,2024-08-18 15:52:19,Movie 64,31,M,Artist,91177
818,24,2,2024-02-11 05:47:10,Movie 24,35,M,Engineer,67593
776,89,2,2024-08-17 11:04:13,Movie 89,24,M,Engineer,96880
937,16,3,2024-04-20 03:00:58,Movie 16,68,F,Teacher,80224
390,52,5,2024-11-17 13:03:08,Movie 52,62,M,Artist,52769
325,80,3,2024-09-15 04:55:59,Movie 80,42,F,Student,29705
940,6,5,2024-11-21 18:53:04,Movie 6,50,F,Student,31613
889,37,4,2024-03-23 11:32:18,Movie 37,60,M,Other,78642
832,85,5,2024-04-04 06:54:52,Movie 85,23,F,Doctor,13911
157,4,3,2024-07-31 13:44:32,Movie 4,40,M,Artist,95555
668,98,2,2024-10-13 04:06:12,Movie 98,26,M,Teacher,38395
651,92,5,2024-09-12 16:38:28,Movie 92,30,F,Other,43501
633,38,3,2024-12-30 09:47:11,Movie 38,51,M,Doctor,94230
577,41,4,2024-10-19 16:05:44,Movie 41,24,F,Student,69606
619,92,5,2024-04-06 09:51:40,Movie 92,63,M,Teacher,11336
659,81,4,2024-10-14 11:08:39,Movie 81,29,M,Doctor,56791
137,14,4,2024-10-31 02:50:44,Movie 14,60,F,Other,21104
923,71,1,2024-02-26 12:19:48,Movie 71,60,F,Doctor,58577
674,86,5,2024-06-22 02:24:22,Movie 86,27,M,Teacher,14396
428,51,3,2024-07-01 01:07:23,Movie 51,64,F,Teacher,72015
452,65,5,2024-06-02 10:53:21,Movie 65,57,M,Artist,31048
612,93,5,2024-04-02 08:50:04,Movie 93,41,F,Doctor,67612
850,52,4,2024-10-02 21:25:35,Movie 52,43,F,Engineer,63184
911,95,4,2024-02-02 05:49:36,Movie 95,53,M,Artist,53252
819,30,4,2024-08-29 08:37:17,Movie 30,47,M,Student,10141
141,57,4,2024-05-30 03:34:28,Movie 57,40,M,Other,23268
83,79,3,2024-09-26 02:02:38,Movie 79,42,F,Doctor,15378
177,82,2,2024-03-13 00:21:02,Movie 82,36,M,Student,98106
198,99,1,2024-10-08 07:43:23,Movie 99,61,M,Doctor,25653
624,30,4,2024-09-04 21:29:41,Movie 30,64,M,Doctor,76748
568,98,4,2024-08-02 17:12:44,Movie 98,62,M,Doctor,14794
972,42,1,2024-12-08 03:21:01,Movie 42,52,F,Artist,78256
691,11,4,2024-09-29 21:48:09,Movie 11,54,F,Engineer,39000
421,27,2,2024-08-17 03:13:20,Movie 27,28,F,Teacher,37524
401,24,5,2024-06-11 06:54:54,Movie 24,40,F,Student,43077
698,99,1,2024-06-14 22:10:16,Movie 99,35,F,Artist,52711
471,39,3,2024-04-27 07:09:44,Movie 39,31,M,Doctor,51397
218,72,1,2024-01-28 23:48:15,Movie 72,66,M,Teacher,35436
925,18,2,2024-02-04 00:50:23,Movie 18,39,M,Engineer,61933
929,77,3,2024-06-28 21:42:08,Movie 77,62,F,Engineer,38224
828,45,5,2024-08-13 16:45:39,Movie 45,37,F,Student,35419
987,88,4,2024-11-06 01:30:38,Movie 88,29,F,Artist,24795
729,87,1,2024-12-30 06:36:39,Movie 87,47,M,Engineer,15804
632,12,3,2024-05-03 10:40:12,Movie 12,44,F,Student,46444
951,49,1,2024-03-03 12:02:36,Movie 49,65,F,Doctor,23573
906,94,5,2024-11-04 04:26:18,Movie 94,52,F,Other,72348
175,31,1,2024-02-05 04:11:24,Movie 31,43,F,Artist,88033
23,92,3,2024-10-21 05:47:03,Movie 92,61,F,Student,12917
725,22,2,2024-08-30 23:23:37,Movie 22,18,F,Student,12412
917,44,3,2024-07-04 02:49:16,Movie 44,60,F,Other,31434
235,92,1,2024-08-01 09:52:43,Movie 92,59,M,Artist,61910
13,64,5,2024-04-04 06:11:57,Movie 64,56,F,Other,81190
101,77,4,2024-05-20 20:55:40,Movie 77,30,F,Teacher,93868
929,25,4,2024-03-29 14:08:24,Movie 25,62,F,Engineer,38224
536,51,5,2024-06-28 09:40:56,Movie 51,40,M,Student,45742
876,7,1,2024-02-06 14:35:25,Movie 7,36,F,Artist,11133
523,6,5,2024-05-26 18:52:48,Movie 6,58,M,Teacher,23169
785,24,1,2024-09-01 21:06:16,Movie 24,40,M,Engineer,88666
452,19,3,2024-12-23 22:59:15,Movie 19,57,M,Artist,31048
431,83,2,2024-02-26 03:39:07,Movie 83,59,F,Teacher,60094
793,100,1,2024-09-02 22:51:55,Movie 100,52,M,Engineer,68720
606,9,4,2024-04-18 16:48:23,Movie 9,29,M,Engineer,59067
713,36,4,2024-09-12 23:21:17,Movie 36,65,F,Other,68235
533,40,2,2024-06-09 13:48:56,Movie 40,40,M,Teacher,77593
852,93,1,2024-03-29 01:32:18,Movie 93,28,M,Teacher,45374
979,24,2,2024-11-29 01:41:57,Movie 24,28,M,Other,12192
723,48,3,2024-09-30 00:59:14,Movie 48,41,M,Teacher,88117
652,63,2,2024-12-27 00:30:24,Movie 63,18,F,Teacher,11496
293,69,3,2024-10-22 02:58:01,Movie 69,47,M,Doctor,23478
810,53,4,2024-08-03 15:44:53,Movie 53,54,F,Doctor,13193
913,54,3,2024-06-08 20:41:35,Movie 54,61,M,Other,31399
101,42,1,2024-09-17 02:56:52,Movie 42,30,F,Teacher,93868
502,45,1,2024-07-29 17:04:34,Movie 45,59,M,Teacher,35379
304,90,1,2024-02-07 12:41:33,Movie 90,31,M,Engineer,68433
871,14,1,2024-07-18 19:51:09,Movie 14,23,M,Teacher,20944
540,29,5,2024-06-16 22:57:23,Movie 29,45,F,Artist,49212
553,6,3,2024-06-19 22:25:05,Movie 6,33,M,Doctor,86805
355,7,1,2024-07-15 17:28:11,Movie 7,29,F,Artist,83927
303,37,2,2024-06-13 19:12:25,Movie 37,25,M,Engineer,38575
496,53,2,2024-01-28 12:25:13,Movie 53,49,M,Student,19527
658,18,5,2024-08-07 13:46:52,Movie 18,61,F,Other,93652
768,87,3,2024-02-08 00:43:09,Movie 87,54,M,Doctor,70709
974,38,3,2024-09-19 21:04:51,Movie 38,60,M,Student,49563
227,59,3,2024-10-13 04:27:11,Movie 59,57,M,Teacher,64501
236,1,5,2024-11-19 22:43:47,Movie 1,30,F,Other,19304
873,68,3,2024-09-01 21:37:22,Movie 68,34,M,Doctor,42916
892,44,3,2024-10-24 07:30:29,Movie 44,24,M,Artist,91876
455,47,1,2024-02-12 09:07:12,Movie 47,28,M,Teacher,39196
13,35,3,2024-04-28 02:43:04,Movie 35,56,F,Other,81190
210,87,1,2024-01-03 02:25:14,Movie 87,49,F,Engineer,69610
741,91,1,2024-10-22 03:44:25,Movie 91,68,F,Other,70610
397,60,3,2024-05-21 08:41:19,Movie 60,21,F,Engineer,27331
100,90,2,2024-05-28 18:04:02,Movie 90,53,M,Other,98297
31,52,4,2024-09-04 08:44:02,Movie 52,59,F,Engineer,44728
898,8,2,2024-02-18 09:08:27,Movie 8,35,F,Other,75181
528,80,3,2024-10-23 07:07:46,Movie 80,22,M,Artist,79309
649,41,3,2024-10-08 05:14:31,Movie 41,49,M,Other,22891
329,3,2,2024-02-04 11:35:45,Movie 3,50,M,Engineer,68852
166,96,3,2024-11-19 01:12:16,Movie 96,67,F,Teacher,40709
459,69,1,2024-06-06 18:01:40,Movie 69,67,M,Artist,44607
822,84,5,2024-01-03 05:26:47,Movie 84,56,M,Teacher,26863
952,14,3,2024-05-02 10:34:53,Movie 14,37,F,Teacher,68851
982,96,3,2024-07-14 00:25:22,Movie 96,64,M,Engineer,35692
993,26,2,2024-02-27 18:17:09,Movie 26,62,M,Student,54036
100,70,1,2024-08-08 06:16:34,Movie 70,53,M,Other,98297
621,58,2,2024-04-08 03:07:42,Movie 58,39,F,Teacher,57917
855,100,2,2024-09-04 20:44:53,Movie 100,37,M,Artist,66792
173,40,3,2024-10-14 10:19:55,Movie 40,61,M,Teacher,16822
749,51,1,2024-11-13 12:46:43,Movie 51,55,M,Artist,31823
162,5,3,2024-06-17 13:08:26,Movie 5,45,F,Other,86851
905,77,3,2024-07-30 05:32:46,Movie 77,46,M,Engineer,50702
728,32,3,2024-09-26 12:48:38,Movie 32,30,M,Engineer,69484
776,80,3,2024-11-16 00:32:58,Movie 80,24,M,Engineer,96880
263,1,5,2024-07-20 10:31:53,Movie 1,56,M,Engineer,95401
804,77,4,2024-06-24 12:51:12,Movie 77,45,F,Engineer,73820
274,54,1,2024-10-24 14:42:23,Movie 54,30,M,Artist,57604
3,11,5,2024-09-27 02:23:43,Movie 11,64,M,Engineer,54566
28,53,4,2024-10-15 04:09:18,Movie 53,57,M,Artist,57277
326,8,4,2024-05-18 23:37:24,Movie 8,40,F,Doctor,34104
940,25,4,2024-07-20 18:08:08,Movie 25,50,F,Student,31613
149,40,5,2024-05-31 20:11:48,Movie 40,18,F,Doctor,70737
540,32,1,2024-08-14 07:42:43,Movie 32,45,F,Artist,49212
488,88,2,2024-10-03 01:30:47,Movie 88,29,F,Student,80044
822,28,4,2024-09-23 06:57:00,Movie 28,56,M,Teacher,26863
438,78,2,2024-11-06 04:33:24,Movie 78,46,M,Doctor,96309
65,3,2,2024-09-12 05:08:48,Movie 3,56,M,Student,66784
356,100,3,2024-02-05 19:37:10,Movie 100,68,F,Doctor,39658
533,91,2,2024-10-07 07:08:26,Movie 91,40,M,Teacher,77593
252,84,3,2024-02-14 11:06:38,Movie 84,24,F,Student,14942
235,79,1,2024-03-18 12:48:19,Movie 79,59,M,Artist,61910
227,62,1,2024-06-24 09:11:21,Movie 62,57,M,Teacher,64501
525,27,3,2024-12-20 10:48:20,Movie 27,69,F,Artist,97258
313,45,1,2024-09-19 15:54:20,Movie 45,40,F,Artist,27285
49,92,4,2024-08-10 13:50:13,Movie 92,41,F,Other,35257
118,25,1,2024-07-18 20:49:16,Movie 25,62,M,Engineer,29608
54,61,3,2024-01-23 11:35:02,Movie 61,48,F,Student,34189
650,44,4,2024-03-28 14:25:14,Movie 44,23,M,Student,73246
565,97,2,2024-06-03 04:15:13,Movie 97,46,M,Doctor,20397
44,46,2,2024-03-26 06:03:42,Movie 46,65,M,Artist,36046
815,14,2,2024-01-10 00:38:53,Movie 14,37,M,Other,49299
53,8,3,2024-06-24 11:42:54,Movie 8,56,F,Other,36645
586,48,2,2024-04-24 03:15:44,Movie 48,55,F,Doctor,22231
558,14,1,2024-10-26 11:08:50,Movie 14,37,F,Doctor,10392
525,65,2,2024-06-29 13:46:33,Movie 65,69,F,Artist,97258
677,80,5,2024-04-06 15:47:07,Movie 80,27,F,Other,26652
102,82,5,2024-09-19 17:32:48,Movie 82,46,M,Student,92142
792,7,2,2024-06-11 12:10:11,Movie 7,21,F,Engineer,33794
770,79,2,2024-05-06 20:09:41,Movie 79,24,F,Student,98950
982,88,5,2024-09-21 09:40:52,Movie 88,64,M,Engineer,35692
849,49,2,2024-10-12 17:58:52,Movie 49,19,F,Teacher,22164
868,55,4,2024-04-05 17:45:46,Movie 55,55,F,Artist,67804
398,13,5,2024-04-21 06:00:19,Movie 13,45,M,Other,86255
138,73,3,2024-03-19 01:24:06,Movie 73,54,F,Engineer,36048
675,56,5,2024-03-05 21:49:00,Movie 56,49,F,Artist,11391
921,56,1,2024-08-26 06:35:54,Movie 56,46,M,Other,23390
387,15,4,2024-03-23 11:38:34,Movie 15,42,F,Engineer,33860
111,57,3,2024-12-04 14:28:53,Movie 57,68,M,Other,93277
614,58,2,2024-11-27 09:14:26,Movie 58,29,F,Teacher,45596
17,35,1,2024-02-14 00:32:24,Movie 35,42,M,Teacher,66896
780,88,1,2024-04-23 23:16:30,Movie 88,51,F,Engineer,98259
182,97,4,2024-04-28 15:38:28,Movie 97,49,F,Teacher,49380
884,16,3,2024-12-15 02:58:20,Movie 16,45,M,Artist,38755
536,8,1,2024-08-30 17:24:57,Movie 8,40,M,Student,45742
541,93,3,2024-09-01 18:32:00,Movie 93,26,F,Engineer,28224
171,87,3,2024-03-10 22:05:00,Movie 87,65,F,Student,52089
409,45,1,2024-06-22 23:26:29,Movie 45,35,M,Teacher,26049
740,95,3,2024-07-21 14:34:28,Movie 95,64,F,Student,72088
378,40,4,2024-10-16 12:57:29,Movie 40,21,M,Engineer,94623
188,54,1,2024-12-25 15:10:15,Movie 54,28,F,Artist,77775
858,14,4,2024-02-15 19:37:55,Movie 14,69,F,Artist,81614
230,59,4,2024-12-01 09:24:59,Movie 59,62,F,Student,77050
833,94,3,2024-04-15 13:54:24,Movie 94,39,F,Doctor,95997
852,53,3,2024-10-21 22:47:22,Movie 53,28,M,Teacher,45374
119,27,1,2024-01-21 12:15:45,Movie 27,45,F,Doctor,69843
156,47,2,2024-04-10 16:15:19,Movie 47,69,M,Teacher,29480
784,80,1,2024-06-20 05:56:41,Movie 80,48,M,Student,59221
687,6,4,2024-11-26 00:49:43,Movie 6,68,F,Artist,34152
465,55,3,2024-04-06 22:20:15,Movie 55,22,F,Engineer,20664
104,97,4,2024-10-21 18:20:12,Movie 97,26,F,Doctor,47985
604,44,5,2024-07-12 18:00:45,Movie 44,26,F,Teacher,71445
698,18,5,2024-04-13 00:21:56,Movie 18,35,F,Artist,52711
972,16,4,2024-12-03 05:32:05,Movie 16,52,F,Artist,78256
795,12,2,2024-10-15 23:46:41,Movie 12,53,F,Other,29391
502,20,2,2024-10-11 03:58:19,Movie 20,59,M,Teacher,35379
693,45,1,2024-05-30 06:43:04,Movie 45,23,F,Artist,47861
682,64,1,2024-02-15 03:43:58,Movie 64,64,M,Teacher,79807
699,59,1,2024-12-30 01:11:49,Movie 59,28,F,Engineer,97365
175,93,3,2024-10-20 19:08:43,Movie 93,43,F,Artist,88033
734,94,2,2024-01-31 01:13:28,Movie 94,28,M,Student,30029
745,90,4,2024-07-12 20:15:38,Movie 90,64,M,Engineer,80186
674,22,5,2024-05-10 00:54:17,Movie 22,27,M,Teacher,14396
421,97,2,2024-02-07 09:51:17,Movie 97,28,F,Teacher,37524
134,47,2,2024-04-24 04:31:53,Movie 47,53,M,Doctor,13362
391,29,2,2024-11-29 06:15:11,Movie 29,52,M,Doctor,30771
992,86,1,2024-08-21 21:49:08,Movie 86,34,F,Doctor,93996
736,45,3,2024-09-11 21:25:35,Movie 45,52,F,Teacher,37097
501,77,4,2024-04-14 03:55:52,Movie 77,26,M,Artist,17669
665,9,1,2024-06-18 03:36:44,Movie 9,50,F,Teacher,93339
